Unnamed: 0,kW,kW.1,kW.2
2023-04-03 22:45:00,1413.1199951172,92.400001525879,70.0
2023-04-03 23:00:00,1473.7600097656,108.59999847412,91.0
2023-04-03 23:15:00,1458.4000244141,74.800003051758,98.0
2023-04-03 23:30:00,1142.5600585938,104.59999847412,88.0
2023-04-03 23:45:00,902.23999023438,78.900001525879,96.0
2023-04-04 00:00:00,744.79998779297,53.0,69.0
2023-04-04 00:15:00,666.23999023438,36.700000762939,42.0
2023-04-04 00:30:00,614.23999023438,40.400001525879,41.0
2023-04-04 00:45:00,633.76000976562,68.5,41.0
2023-04-04 01:00:00,657.11999511719,36.299999237061,37.0
2023-04-04 01:15:00,651.84002685547,49.900001525879,41.0
2023-04-04 01:30:00,620.15997314453,26.39999961853,38.0
2023-04-04 01:45:00,593.91998291016,26.0,35.0
2023-04-04 02:00:00,583.20001220703,25.700000762939,36.0
2023-04-04 02:15:00,609.11999511719,25.799999237061,33.0
2023-04-04 02:30:00,600.79998779297,25.60000038147,36.0
2023-04-04 02:45:00,611.35998535156,69.699996948242,37.0
2023-04-04 03:00:00,593.76000976562,37.099998474121,35.0
2023-04-04 03:15:00,615.84002685547,50.099998474121,38.0
2023-04-04 03:30:00,597.44000244141,50.099998474121,33.0
2023-04-04 03:45:00,690.88000488281,41.400001525879,37.0
2023-04-04 04:00:00,656.96002197266,26.299999237061,35.0
2023-04-04 04:15:00,711.03997802734,33.799999237061,31.0
2023-04-04 04:30:00,784.79998779297,26.200000762939,41.0
2023-04-04 04:45:00,837.11999511719,25.5,37.0
2023-04-04 05:00:00,909.59997558594,73.099998474121,35.0
2023-04-04 05:15:00,858.08001708984,42.400001525879,42.0
2023-04-04 05:30:00,1310.4000244141,33.799999237061,40.0
2023-04-04 05:45:00,1712.3199462891,50.700000762939,43.0
2023-04-04 06:00:00,1669.2800292969,34.400001525879,44.0
2023-04-04 06:15:00,1554.5600585938,60.799999237061,43.0
2023-04-04 06:30:00,1490.4000244141,78.900001525879,68.0
2023-04-04 06:45:00,1581.7600097656,80.900001525879,74.0
2023-04-04 07:00:00,1846.0799560547,95.099998474121,74.0
2023-04-04 07:15:00,1903.6800537109,90.0,85.0
2023-04-04 07:30:00,1925.7600097656,77.599998474121,79.0
2023-04-04 07:45:00,1771.0400390625,95.800003051758,93.0
2023-04-04 08:00:00,1734.0799560547,79.800003051758,89.0
2023-04-04 08:15:00,1749.5999755859,87.199996948242,82.0
2023-04-04 08:30:00,1787.6800537109,85.800003051758,92.0
2023-04-04 08:45:00,1623.5200195312,87.599998474121,80.0
2023-04-04 09:00:00,1524.8000488281,77.0,92.0
2023-04-04 09:15:00,1823.0400390625,80.800003051758,79.0
2023-04-04 09:30:00,1832.0,80.300003051758,79.0
2023-04-04 09:45:00,1890.5600585938,96.199996948242,84.0
2023-04-04 10:00:00,1958.2399902344,94.900001525879,92.0
2023-04-04 10:15:00,1862.0799560547,97.599998474121,90.0
2023-04-04 10:30:00,1860.6400146484,108.80000305176,105.0
2023-04-04 10:45:00,1922.0799560547,109.09999847412,95.0
2023-04-04 11:00:00,1963.8399658203,110.09999847412,107.0
2023-04-04 11:15:00,1800.4799804688,111.80000305176,115.0
2023-04-04 11:30:00,1432.1600341797,109.30000305176,103.0
2023-04-04 11:45:00,1436.1600341797,71.099998474121,93.0
2023-04-04 12:00:00,1501.9200439453,77.900001525879,85.0
2023-04-04 12:15:00,1818.7199707031,86.199996948242,74.0
2023-04-04 12:30:00,1742.0799560547,106.69999694824,101.0
2023-04-04 12:45:00,1860.3199462891,101.59999847412,94.0
2023-04-04 13:00:00,1782.0799560547,109.5,108.0
2023-04-04 13:15:00,1816.1600341797,109.90000152588,112.0
2023-04-04 13:30:00,1910.7199707031,99.300003051758,92.0
2023-04-04 13:45:00,1756.4799804688,96.199996948242,97.0
2023-04-04 14:00:00,1756.3199462891,111.30000305176,104.0
2023-04-04 14:15:00,1788.3199462891,104.80000305176,97.0
2023-04-04 14:30:00,1795.8399658203,103.0,105.0
2023-04-04 14:45:00,1747.1999511719,109.80000305176,98.0
2023-04-04 15:00:00,1772.0,91.300003051758,101.0
2023-04-04 15:15:00,1728.6400146484,90.400001525879,100.0
2023-04-04 15:30:00,1733.5999755859,98.800003051758,91.0
2023-04-04 15:45:00,1697.7600097656,98.599998474121,99.0
2023-04-04 16:00:00,1775.6800537109,88.400001525879,99.0
2023-04-04 16:15:00,1727.5200195312,97.599998474121,87.0
2023-04-04 16:30:00,1709.5999755859,96.0,100.0
2023-04-04 16:45:00,1628.0,84.599998474121,87.0
2023-04-04 17:00:00,1679.8399658203,79.099998474121,88.0
2023-04-04 17:15:00,1712.0,80.800003051758,82.0
2023-04-04 17:30:00,1639.1999511719,71.5,75.0
2023-04-04 17:45:00,1486.4000244141,77.099998474121,81.0
2023-04-04 18:00:00,1455.8399658203,81.5,83.0
2023-04-04 18:15:00,1649.9200439453,67.699996948242,63.0
2023-04-04 18:30:00,1674.8800048828,83.099998474121,82.0
2023-04-04 18:45:00,1686.4000244141,86.099998474121,79.0
2023-04-04 19:00:00,1706.7199707031,114.0,98.0
2023-04-04 19:15:00,1727.5200195312,128.60000610352,122.0
2023-04-04 19:30:00,1600.3199462891,127.09999847412,111.0
2023-04-04 19:45:00,1632.8000488281,106.59999847412,115.0
2023-04-04 20:00:00,1578.2399902344,126.30000305176,122.0
2023-04-04 20:15:00,1387.6800537109,88.199996948242,105.0
2023-04-04 20:30:00,1089.1199951172,80.599998474121,82.0
2023-04-04 20:45:00,1273.9200439453,60.799999237061,64.0
2023-04-04 21:00:00,1529.4399414062,58.700000762939,62.0
2023-04-04 21:15:00,1565.5999755859,79.5,80.0
2023-04-04 21:30:00,1533.4399414062,80.400001525879,82.0
2023-04-04 21:45:00,1421.7600097656,86.800003051758,91.0
2023-04-04 22:00:00,1359.6800537109,77.599998474121,85.0
2023-04-04 22:15:00,1473.9200439453,57.799999237061,67.0
2023-04-04 22:30:00,1453.4399414062,85.199996948242,80.0
2023-04-04 22:45:00,1350.7199707031,79.400001525879,79.0
2023-04-04 23:00:00,1228.8000488281,77.300003051758,80.0
2023-04-04 23:15:00,1003.0399780273,62.900001525879,67.0
2023-04-04 23:30:00,917.44000244141,68.199996948242,66.0
2023-04-04 23:45:00,875.35998535156,62.0,64.0
2023-04-05 00:00:00,577.76000976562,41.200000762939,55.0
2023-04-05 00:15:00,590.71997070312,25.5,36.0
2023-04-05 00:30:00,570.88000488281,33.299999237061,40.0
2023-04-05 00:45:00,621.44000244141,50.400001525879,42.0
2023-04-05 01:00:00,621.11999511719,32.099998474121,39.0
2023-04-05 01:15:00,584.96002197266,49.900001525879,44.0
2023-04-05 01:30:00,578.08001708984,26.299999237061,38.0
2023-04-05 01:45:00,628.79998779297,25.60000038147,36.0
2023-04-05 02:00:00,614.40002441406,25.299999237061,35.0
2023-04-05 02:15:00,550.08001708984,25.39999961853,33.0
2023-04-05 02:30:00,556.32000732422,34.799999237061,40.0
2023-04-05 02:45:00,556.64001464844,50.0,38.0
2023-04-05 03:00:00,623.03997802734,31.60000038147,32.0
2023-04-05 03:15:00,605.44000244141,50.099998474121,37.0
2023-04-05 03:30:00,614.08001708984,50.5,33.0
2023-04-05 03:45:00,615.52001953125,25.89999961853,37.0
2023-04-05 04:00:00,644.64001464844,25.89999961853,37.0
2023-04-05 04:15:00,681.59997558594,25.60000038147,34.0
2023-04-05 04:30:00,661.59997558594,25.5,37.0
2023-04-05 04:45:00,680.79998779297,34.900001525879,41.0
2023-04-05 05:00:00,877.76000976562,50.400001525879,39.0
2023-04-05 05:15:00,888.64001464844,35.099998474121,43.0
2023-04-05 05:30:00,1482.2399902344,59.799999237061,38.0
2023-04-05 05:45:00,1674.0799560547,36.900001525879,44.0
2023-04-05 06:00:00,1609.5999755859,40.0,40.0
2023-04-05 06:15:00,1472.8000488281,69.599998474121,48.0
2023-04-05 06:30:00,1490.2399902344,61.700000762939,67.0
2023-04-05 06:45:00,1685.2800292969,64.5,66.0
2023-04-05 07:00:00,1849.2800292969,74.099998474121,70.0
2023-04-05 07:15:00,1898.7199707031,84.0,81.0
2023-04-05 07:30:00,1805.5999755859,89.300003051758,84.0
2023-04-05 07:45:00,1813.9200439453,88.400001525879,95.0
2023-04-05 08:00:00,1749.5999755859,90.0,98.0
2023-04-05 08:15:00,1800.3199462891,87.800003051758,89.0
2023-04-05 08:30:00,1803.8399658203,89.900001525879,95.0
2023-04-05 08:45:00,1599.8399658203,77.599998474121,91.0
2023-04-05 09:00:00,1616.4799804688,95.199996948242,88.0
2023-04-05 09:15:00,1849.7600097656,78.199996948242,89.0
2023-04-05 09:30:00,1945.4399414063,103.19999694824,94.0
2023-04-05 09:45:00,1888.6400146484,109.0,109.0
2023-04-05 10:00:00,1921.4399414062,109.90000152588,112.0
2023-04-05 10:15:00,1839.8399658203,106.0,102.0
2023-04-05 10:30:00,1941.2800292969,110.09999847412,110.0
2023-04-05 10:45:00,1846.2399902344,110.30000305176,102.0
2023-04-05 11:00:00,1898.0799560547,98.800003051758,106.0
2023-04-05 11:15:00,1708.8000488281,106.40000152588,107.0
2023-04-05 11:30:00,1299.3599853516,110.0,93.0
2023-04-05 11:45:00,1420.3199462891,93.5,97.0
2023-04-05 12:00:00,1712.6400146484,86.599998474121,88.0
2023-04-05 12:15:00,1830.4000244141,110.0,84.0
2023-04-05 12:30:00,1801.2800292969,102.80000305176,112.0
2023-04-05 12:45:00,1834.8800048828,91.5,92.0
2023-04-05 13:00:00,1789.4399414062,109.30000305176,111.0
2023-04-05 13:15:00,1800.8000488281,92.699996948242,108.0
2023-04-05 13:30:00,1845.2800292969,112.69999694824,102.0
2023-04-05 13:45:00,1660.0,109.09999847412,116.0
2023-04-05 14:00:00,1619.3599853516,115.90000152588,105.0
2023-04-05 14:15:00,1775.8399658203,97.5,109.0
2023-04-05 14:30:00,1671.1999511719,109.59999847412,111.0
2023-04-05 14:45:00,1698.7199707031,108.90000152588,100.0
2023-04-05 15:00:00,1795.1999511719,94.800003051758,97.0
2023-04-05 15:15:00,1822.4000244141,95.300003051758,104.0
2023-04-05 15:30:00,1728.6400146484,109.59999847412,97.0
2023-04-05 15:45:00,1774.2399902344,91.800003051758,104.0
2023-04-05 16:00:00,1750.2399902344,109.30000305176,97.0
2023-04-05 16:15:00,1687.1999511719,98.900001525879,107.0
2023-04-05 16:30:00,1732.3199462891,93.900001525879,99.0
