datetime,value_1,value_2,value_3
2022-06-11 21:00:00,1534.0799560547,85.699996948242,90
2022-06-11 21:15:00,1541.7600097656,82.199996948242,89
2022-06-11 21:30:00,1497.2800292969,81.900001525879,80
2022-06-11 21:45:00,1449.4399414062,117.80000305176,110
2022-06-11 22:00:00,1388.6400146484,94.400001525879,117
2022-06-11 22:15:00,1416.9599609375,87.099998474121,96
2022-06-11 22:30:00,1252.9599609375,122.09999847412,118
2022-06-11 22:45:00,1228.4799804688,68.800003051758,108
2022-06-11 23:00:00,1073.7600097656,85.599998474121,76
2022-06-11 23:15:00,701.59997558594,56,74
2022-06-11 23:30:00,660.64001464844,49.099998474121,47
2022-06-11 23:45:00,674.40002441406,50.200000762939,52
2022-06-12 00:00:00,738.71997070312,50.599998474121,53
2022-06-12 00:15:00,699.35998535156,49.700000762939,48
2022-06-12 00:30:00,677.11999511719,45.400001525879,50
2022-06-12 00:45:00,696.64001464844,44.799999237061,46
2022-06-12 01:00:00,748.96002197266,42.900001525879,42
2022-06-12 01:15:00,743.20001220703,43.299999237061,46
2022-06-12 01:30:00,716.79998779297,45.299999237061,46
2022-06-12 01:45:00,712.15997314453,44.400001525879,41
2022-06-12 02:00:00,672.32000732422,43.400001525879,45
2022-06-12 02:15:00,668.47998046875,41.900001525879,45
2022-06-12 02:30:00,652,42.200000762939,40
2022-06-12 02:45:00,663.20001220703,40.900001525879,44
2022-06-12 03:00:00,640.96002197266,42.400001525879,40
2022-06-12 03:15:00,598.88000488281,39.900001525879,42
2022-06-12 03:30:00,596.96002197266,39,40
2022-06-12 03:45:00,612,40.200000762939,39
2022-06-12 04:00:00,600.96002197266,41.299999237061,42
2022-06-12 04:15:00,601.76000976562,41.099998474121,43
2022-06-12 04:30:00,584.15997314453,40.599998474121,39
2022-06-12 04:45:00,573.76000976562,40.400001525879,42
2022-06-12 05:00:00,516.64001464844,45.799999237061,43
2022-06-12 05:15:00,491.67999267578,43.599998474121,40
2022-06-12 05:30:00,501.11999511719,43.299999237061,45
2022-06-12 05:45:00,479.51998901367,39.700000762939,44
2022-06-12 06:00:00,516.47998046875,39.299999237061,37
2022-06-12 06:15:00,519.52001953125,40.400001525879,41
2022-06-12 06:30:00,516.96002197266,23.5,39
2022-06-12 06:45:00,497.2799987793,28.299999237061,26
2022-06-12 07:00:00,494.7200012207,27.39999961853,29
2022-06-12 07:15:00,479.67999267578,28.200000762939,27
2022-06-12 07:30:00,493.60000610352,28,29
2022-06-12 07:45:00,488.48001098633,32.700000762939,33
2022-06-12 08:00:00,491.51998901367,32.200000762939,29
2022-06-12 08:15:00,498.55999755859,26.700000762939,30
2022-06-12 08:30:00,512.32000732422,28,28
2022-06-12 08:45:00,501.76000976562,26.5,26
2022-06-12 09:00:00,534.88000488281,27.60000038147,29
2022-06-12 09:15:00,517.76000976562,27.60000038147,29
2022-06-12 09:30:00,534.08001708984,27.5,27
2022-06-12 09:45:00,527.84002685547,27.799999237061,28
2022-06-12 10:00:00,532.15997314453,25.60000038147,29
2022-06-12 10:15:00,513.28002929688,25.89999961853,26
2022-06-12 10:30:00,558.08001708984,27.700000762939,28
2022-06-12 10:45:00,537.76000976562,27.700000762939,27
2022-06-12 11:00:00,595.67999267578,29.799999237061,30
2022-06-12 11:15:00,587.67999267578,27.60000038147,31
2022-06-12 11:30:00,562.88000488281,27.299999237061,26
2022-06-12 11:45:00,600.15997314453,27.299999237061,29
2022-06-12 12:00:00,526.23999023438,28,29
2022-06-12 12:15:00,514.40002441406,29.799999237061,26
2022-06-12 12:30:00,526.55999755859,29.39999961853,29
2022-06-12 12:45:00,514.40002441406,30.89999961853,29
2022-06-12 13:00:00,533.59997558594,29.200000762939,28
2022-06-12 13:15:00,560.15997314453,28.200000762939,30
2022-06-12 13:30:00,538.08001708984,27.60000038147,29
2022-06-12 13:45:00,568,27.299999237061,27
2022-06-12 14:00:00,570.55999755859,28.299999237061,30
2022-06-12 14:15:00,519.35998535156,29.89999961853,27
2022-06-12 14:30:00,563.52001953125,28.799999237061,30
2022-06-12 14:45:00,534.88000488281,27.5,29
2022-06-12 15:00:00,524.15997314453,29.200000762939,26
2022-06-12 15:15:00,591.84002685547,27.700000762939,29
2022-06-12 15:30:00,542.08001708984,27.39999961853,29
2022-06-12 15:45:00,548.32000732422,28.60000038147,26
2022-06-12 16:00:00,554.55999755859,27.5,29
2022-06-12 16:15:00,535.67999267578,28.200000762939,29
2022-06-12 16:30:00,561.44000244141,27.60000038147,26
2022-06-12 16:45:00,527.35998535156,29.799999237061,29
2022-06-12 17:00:00,593.59997558594,28.39999961853,29
2022-06-12 17:15:00,572.47998046875,29.200000762939,26
2022-06-12 17:30:00,558.71997070312,27.89999961853,29
2022-06-12 17:45:00,534.71997070312,27.200000762939,27
2022-06-12 18:00:00,560.32000732422,27,29
2022-06-12 18:15:00,547.20001220703,27.39999961853,29
2022-06-12 18:30:00,550.55999755859,27.60000038147,26
2022-06-12 18:45:00,541.28002929688,27.39999961853,29
2022-06-12 19:00:00,631.67999267578,26.5,29
2022-06-12 19:15:00,611.84002685547,27.799999237061,26
2022-06-12 19:30:00,587.20001220703,27,30
2022-06-12 19:45:00,600,28,28
2022-06-12 20:00:00,575.67999267578,26.700000762939,27
2022-06-12 20:15:00,580,27.60000038147,29
2022-06-12 20:30:00,557.11999511719,29.10000038147,29
2022-06-12 20:45:00,571.84002685547,28.39999961853,26
2022-06-12 21:00:00,586.23999023438,28,29
2022-06-12 21:15:00,574.71997070312,28,26
2022-06-12 21:30:00,587.35998535156,28,30
2022-06-12 21:45:00,564,63.200000762939,52
2022-06-12 22:00:00,594.88000488281,63.099998474121,54
2022-06-12 22:15:00,627.03997802734,40.599998474121,57
2022-06-12 22:30:00,739.20001220703,44.5,57
2022-06-12 22:45:00,729.76000976562,42.799999237061,53
2022-06-12 23:00:00,693.28002929688,36.5,44
2022-06-12 23:15:00,684.47998046875,38.200000762939,39
2022-06-12 23:30:00,660.32000732422,36.400001525879,35
2022-06-12 23:45:00,642.55999755859,48.799999237061,41
2022-06-13 00:00:00,672.47998046875,32.400001525879,35
2022-06-13 00:15:00,691.35998535156,31.700000762939,33
2022-06-13 00:30:00,667.84002685547,31.39999961853,33
2022-06-13 00:45:00,661.11999511719,31.200000762939,30
2022-06-13 01:00:00,650.55999755859,29.799999237061,33
2022-06-13 01:15:00,501.44000244141,32.200000762939,33
2022-06-13 01:30:00,527.52001953125,26.5,26
2022-06-13 01:45:00,518.88000488281,26.799999237061,29
2022-06-13 02:00:00,537.76000976562,27.39999961853,28
2022-06-13 02:15:00,500.95999145508,26.799999237061,26
2022-06-13 02:30:00,507.04000854492,26.799999237061,28
2022-06-13 02:45:00,495.35998535156,27.89999961853,29
2022-06-13 03:00:00,525.28002929688,27.10000038147,26
2022-06-13 03:15:00,541.59997558594,27.10000038147,29
2022-06-13 03:30:00,524.64001464844,28.89999961853,25
2022-06-13 03:45:00,522.23999023438,27.10000038147,29
2022-06-13 04:00:00,525.91998291016,26.10000038147,28
2022-06-13 04:15:00,674.08001708984,27.200000762939,26
2022-06-13 04:30:00,735.20001220703,30.799999237061,32
2022-06-13 04:45:00,851.03997802734,32.099998474121,34
2022-06-13 05:00:00,1064.9599609375,35.400001525879,32
2022-06-13 05:15:00,1577.1199951172,39.900001525879,41
2022-06-13 05:30:00,1383.6800537109,47.099998474121,47
2022-06-13 05:45:00,1708.8000488281,49.599998474121,46
2022-06-13 06:00:00,1788,64.300003051758,56
2022-06-13 06:15:00,1577.5999755859,65.599998474121,57
2022-06-13 06:30:00,1526.2399902344,61.599998474121,71
2022-06-13 06:45:00,1621.2800292969,68.699996948242,68
2022-06-13 07:00:00,1881.4399414062,77.400001525879,73
2022-06-13 07:15:00,1841.5999755859,102.40000152588,94
2022-06-13 07:30:00,1796.6400146484,100.09999847412,96
2022-06-13 07:45:00,1771.0400390625,102.5,106
2022-06-13 08:00:00,1801.1199951172,100,105
2022-06-13 08:15:00,1870.4000244141,101.69999694824,95
2022-06-13 08:30:00,1859.0400390625,100.30000305176,104
2022-06-13 08:45:00,1891.3599853516,99.199996948242,109
2022-06-13 09:00:00,1832.6400146484,99.699996948242,96
2022-06-13 09:15:00,1925.1199951172,108.09999847412,105
2022-06-13 09:30:00,2032.1600341797,109.69999694824,98
2022-06-13 09:45:00,1950.5600585938,101.19999694824,114
2022-06-13 10:00:00,1949.5999755859,113.19999694824,108
2022-06-13 10:15:00,1860,98.400001525879,103
2022-06-13 10:30:00,1891.5200195312,116.30000305176,117
2022-06-13 10:45:00,1771.8399658203,110.09999847412,121
2022-06-13 11:00:00,1778.4000244141,100,100
2022-06-13 11:15:00,1515.3599853516,100.09999847412,108
2022-06-13 11:30:00,1501.4399414062,100,101
2022-06-13 11:45:00,1599.3599853516,99.900001525879,105
2022-06-13 12:00:00,1949.4399414062,102.90000152588,100
2022-06-13 12:15:00,1963.3599853516,112.40000152588,100
2022-06-13 12:30:00,1921.9200439453,110.5,112
2022-06-13 12:45:00,1839.1999511719,114.90000152588,114
2022-06-13 13:00:00,1807.1999511719,102.09999847412,101
2022-06-13 13:15:00,1813.9200439453,105.80000305176,104
2022-06-13 13:30:00,1751.5200195312,111.40000152588,103
2022-06-13 13:45:00,1685.4399414062,101.59999847412,109
2022-06-13 14:00:00,1712.9599609375,101.59999847412,101
2022-06-13 14:15:00,1786.7199707031,94.199996948242,93
2022-06-13 14:30:00,1798.2399902344,109.19999694824,109
2022-06-13 14:45:00,1754.7199707031,113.69999694824,116
2022-06-13 15:00:00,1845.1199951172,117.40000152588,109
2022-06-13 15:15:00,1969.4399414062,115.90000152588,113
2022-06-13 15:30:00,1939.6800537109,137.19999694824,115
2022-06-13 15:45:00,1836,133.80000305176,137
2022-06-13 16:00:00,1761.5999755859,116.80000305176,133
2022-06-13 16:15:00,1769.9200439453,123,117
2022-06-13 16:30:00,1642.5600585938,115.19999694824,129
2022-06-13 16:45:00,1691.1999511719,112.59999847412,119
2022-06-13 17:00:00,1785.1199951172,113.80000305176,110
2022-06-13 17:15:00,1757.9200439453,106.30000305176,121
